attribute_id,sku_id,color,size,material,gender,season
acf8a049-2b98-4e5c-90cc-e714080f181c,SKU000276,Black,XXXL,Denim,Women,Summer
a6a32b0e-ef49-4633-9697-73f78cabd494,SKU000277,Black,XS,Denim,Women,Summer
49217ec9-8d07-42ad-b528-b9cb1380b300,SKU000278,White,XXL,Denim,Men,Summer
40fe69cb-6f85-4a17-aced-7e56ada17679,SKU000279,Blue,XL,Polyester,Men,Winter
cb4bc889-2448-4033-a918-fe972b244a43,SKU000280,Black,XXXL,Cotton,Men,Winter
8bd6457e-4c8d-4be7-8d71-d82d173cbfc0,SKU000281,Green,S,Cotton,Women,All Season
3ca9fab0-a3d0-4eea-b4e5-a882b749a103,SKU000282,Red,L,Denim,Men,All Season
c934d696-80ef-4280-92a5-f0a4312ce796,SKU000283,Red,S,Leather,Women,Winter
636a3eef-53be-4c09-9b44-3d99ecf523d0,SKU000284,White,XL,Leather,Men,All Season
5cb8e4f9-39fa-4c43-9142-e018813837e5,SKU000285,Red,XL,Denim,Women,Summer
aebaf301-ede8-40ce-ae7f-ed35d0138f0f,SKU000286,Blue,XL,Polyester,Men,Summer
11e167de-7994-4ab6-9aea-1fe0fe657fd0,SKU000287,Blue,XXL,Cotton,Men,Summer
b215b927-f266-4690-8e36-d5a6fe0c3ab2,SKU000288,Green,XXL,Leather,Men,Summer
832e1d9e-3739-4ade-85cb-14b515e3a9cf,SKU000289,Red,XXXL,Cotton,Men,All Season
9a5c4f05-88db-4a4e-aaad-49922ae34fe2,SKU000290,Green,XXL,Cotton,Men,All Season
8d020d34-cab5-4db9-9cdf-4fd73d5729fc,SKU000291,Blue,XL,Denim,Women,All Season
9051dca5-4082-430d-86ee-0cfed674c3c4,SKU000292,White,S,Leather,Men,All Season
ab1c74a6-d1c3-4aa7-9029-cc07822f2973,SKU000293,White,S,Leather,Women,Summer
8b0a0460-23d7-4a91-9bbd-3b601c521897,SKU000294,Black,XXL,Polyester,Men,All Season
c164b1de-6616-413b-b7ea-553a71001de7,SKU000295,Black,XS,Leather,Men,Winter
1ec5dcef-c11b-43e7-99a3-4988f458d53d,SKU000296,Blue,M,Cotton,Women,Summer
848e5d11-710c-4335-bc0c-ad0ea1252fa3,SKU000297,Green,XS,Leather,Women,Summer
f3f691a8-502b-48c9-a738-d852658ce80d,SKU000298,Red,L,Cotton,Men,Summer
a8283689-cf67-407c-b123-1299cfefa16c,SKU000299,Red,XS,Polyester,Men,Summer
a4812208-2890-4723-8382-27a6fe4464d3,SKU000300,Black,S,Polyester,Men,Winter
a455bcac-a553-44a7-a178-10597dc581b5,SKU000301,White,M,Polyester,Women,Winter
905884f2-88f3-483f-b1df-262f5b583bfe,SKU000302,Black,XL,Cotton,Men,Winter
23189a9e-d6eb-494a-a719-4f07dab4422a,SKU000303,White,XS,Denim,Women,Summer
34d54248-6698-4e48-a66d-ab1d77e14753,SKU000304,Green,XS,Leather,Women,Summer
4c08d9d3-2021-4eca-905b-614f58e44622,SKU000305,Black,XXXL,Denim,Women,All Season
6c61ec0d-1786-497c-aa92-0a662869e8ed,SKU000306,Red,S,Polyester,Men,Summer
5b459fe8-01ef-4d47-9de6-71f4565453c1,SKU000307,Black,L,Leather,Women,All Season
873bc9fb-e463-46c2-9084-25c8449646c7,SKU000308,White,M,Denim,Men,Summer
674c223c-11b7-4d0f-94a7-7f1dcde680b2,SKU000309,Blue,XS,Denim,Women,All Season
f84a8561-c2e2-46da-bf82-0df8da3044ce,SKU000310,White,XXL,Polyester,Men,Winter
31c272ed-cb58-4427-ad49-c9bf450d69bf,SKU000311,White,XXXL,Polyester,Women,Summer
f8640a5c-5561-4ee7-8588-628928a65884,SKU000312,Green,XXXL,Leather,Women,Winter
c0e28d7c-bc4b-459e-82b8-1844788398b8,SKU000313,Black,XS,Leather,Women,All Season
bd3fee49-a918-4cad-8122-d13ddd7c9580,SKU000314,Red,S,Leather,Men,Summer
a31c3925-008c-45ae-aeab-291fd26eb446,SKU000315,Black,XXL,Polyester,Men,All Season
f47d5f50-2f5e-48b8-9a67-fbe195f0970a,SKU000316,Red,S,Leather,Women,Summer
e310723e-7a1a-4e89-8a9e-c58e36fd8487,SKU000317,Blue,XXL,Denim,Men,Winter
b1df63c7-2843-46bc-a2d5-68378d0fd960,SKU000318,White,S,Polyester,Women,All Season
a4673706-8e12-4344-bd42-1a8eb5746bd4,SKU000319,Green,XXXL,Cotton,Women,Summer
d022ec46-bda0-48f6-a71f-d2389eb6e71d,SKU000320,Blue,XS,Denim,Women,All Season
d34ce99c-168b-4864-9c02-219515100424,SKU000321,Red,XS,Denim,Women,Summer
af62ff9c-26e2-4b29-a73c-674fb4a361b2,SKU000322,Black,XXL,Denim,Men,Summer
90c0c880-9b6b-4ec5-abb7-60abac41ea45,SKU000323,Green,L,Cotton,Women,All Season
9e8b723a-cf34-4411-b6bd-ad429475774f,SKU000324,White,XS,Denim,Men,Summer
bb67f73b-6872-4ef6-8f59-2290d17af79d,SKU000325,Red,L,Leather,Men,Summer
aa4d9369-5b30-4d9a-b3de-f23dbf3eda20,SKU000326,Green,L,Leather,Women,Summer
7c76a9db-10b6-48e3-bcb1-be386d0838cc,SKU000327,Green,S,Polyester,Women,Winter
2d7541fa-0e09-4846-bbcf-0082fdb26e32,SKU000328,White,M,Cotton,Women,Winter
e61d5543-9310-4c4d-a057-58b6caad37d4,SKU000329,Green,L,Cotton,Women,Winter
e026517f-4d3d-40ae-bf11-a820d1b795b2,SKU000330,White,XL,Polyester,Women,All Season
e1dd643a-eabc-4ffe-bd99-83b403367d28,SKU000331,Red,L,Cotton,Men,Summer
dd547f7d-34f2-4556-bb60-9cb23ed69b40,SKU000332,Red,M,Cotton,Men,All Season
4ae9776f-e377-4460-b420-b7808317ee1b,SKU000333,Black,XXL,Denim,Women,All Season
1c4abf31-a723-4347-9f36-67792e380573,SKU000334,Green,XS,Cotton,Women,Winter
8e452cf5-7cdf-41d1-bd48-06690c5bf3b2,SKU000335,White,M,Cotton,Women,Summer
8d5a56be-d309-46cf-8f71-dd3f3d4e7792,SKU000336,Green,M,Cotton,Men,All Season
31c9f08b-5a48-4a21-ac82-8e6588702949,SKU000337,White,XXL,Leather,Women,Winter
17c4f2b2-1571-48c5-952f-9eb98f97d056,SKU000338,White,M,Leather,Men,All Season
eb83a54c-2638-480a-a62a-24f63f54c1c3,SKU000339,Blue,XXL,Leather,Women,Summer
1aaa5a7b-4158-41a7-a519-d22459c30c4c,SKU000340,Black,XL,Denim,Men,Winter
d3cf58ba-d70c-4fa0-9708-264855c90029,SKU000341,Red,XXL,Polyester,Women,All Season
f8502687-f49c-4c99-b50b-cf4e87d14798,SKU000342,White,XXXL,Polyester,Women,All Season
ad90881a-fa7a-4bd4-b843-9a33f5747f48,SKU000343,White,L,Polyester,Men,Winter
d92f06ad-9762-4fcd-8e04-06075979eca1,SKU000344,Black,XS,Cotton,Men,Winter
9c2e452f-192f-4856-bc39-3682ad79ba46,SKU000345,Red,XXXL,Cotton,Women,Summer
92e81b89-35bf-4dbd-a7cd-0e70fcc0407c,SKU000346,White,S,Cotton,Men,All Season
d90594f2-ca62-461b-9e08-56b8e965f5bc,SKU000347,Green,M,Denim,Men,Winter
ff682fe9-d716-495d-a7e9-9067fcd5f8fb,SKU000348,Blue,M,Cotton,Women,All Season
07105dd4-b9ce-4c22-809f-d0d36a4c7924,SKU000349,Black,XXXL,Leather,Women,Winter
dcb555cb-f5c2-4901-b768-d15a859090bf,SKU000350,Blue,L,Cotton,Men,All Season
fe6f4a34-4903-4cb9-92cf-ea10a19dda12,SKU000351,White,XS,Polyester,Women,All Season
9c8687ed-de6b-48a2-80f0-bcad3682b7e4,SKU000352,White,XS,Leather,Women,Winter
bf41788f-74cb-4e60-9a0b-1243a2714977,SKU000353,White,XXL,Leather,Women,All Season
4f4b92ac-80d8-4ae7-98ca-58baee7001a2,SKU000354,White,S,Cotton,Women,Winter
0777c981-b72c-4f1d-a776-c391c6feea13,SKU000355,White,XXXL,Cotton,Women,Summer
bf7b4fc8-4b47-4a0b-816b-7516234ecd08,SKU000356,Blue,XL,Polyester,Men,All Season
ff583f39-0238-4096-a555-56ab866eede3,SKU000357,White,L,Cotton,Women,Summer
7b913708-f960-426a-bb24-66e60eb0ac99,SKU000358,Red,L,Denim,Women,Winter
74587cc8-a90a-45b4-a970-6d6af92a40c3,SKU000359,Red,XXL,Leather,Men,Winter
a700a12b-3a38-438b-aa30-bb0e31027070,SKU000360,White,XS,Denim,Men,All Season
14c1079f-33fc-47bc-9dc2-3db8561736b7,SKU000361,Blue,S,Cotton,Men,All Season
3586136e-7522-47a8-a4bd-2ae6f5a9e756,SKU000362,Green,XS,Polyester,Women,Winter
5ba1dd9b-8352-4435-bee1-e2ba0e749844,SKU000363,Blue,XL,Polyester,Women,Summer
5a5ab3df-a927-422a-bfb9-c04a4409c18c,SKU000364,Green,XXL,Denim,Women,All Season
40bd299e-db49-46c9-9f30-e5c1d1a062e9,SKU000365,Black,XXXL,Leather,Men,All Season
7fa096b0-6f65-419e-ba2a-4389317f96bb,SKU000366,Blue,S,Denim,Men,Winter
bea50cce-d188-4fe8-bdf3-beabe2c1fdcd,SKU000367,White,L,Cotton,Women,Winter
e099dc01-8b67-4cde-84d9-abee5fc06223,SKU000368,Black,XXL,Polyester,Men,Winter
8f26a8b0-3b07-49e0-8852-244405169bf2,SKU000369,Green,L,Cotton,Men,Summer
fd3ac9db-c4cd-422d-a2a0-7d6bd6466943,SKU000370,Green,XS,Polyester,Women,All Season
ffb00115-5b09-4301-9be8-0309e22ae850,SKU000371,White,XXXL,Polyester,Men,Summer
412ecb5a-5273-4b8d-92c7-4508aaadff69,SKU000372,Green,L,Denim,Men,All Season
e4327875-d333-4f8b-99f7-4c95c0ecab58,SKU000373,Red,S,Denim,Women,All Season
0b381109-549c-423a-a8fb-70eadbbc77ae,SKU000374,Green,XS,Polyester,Men,Summer
d23496be-5857-45fb-83bd-ba03c9703f12,SKU000375,Blue,XL,Polyester,Men,All Season
2a8187f0-ce02-4cde-b29f-8a1c21659db8,SKU000376,Blue,XL,Denim,Men,All Season
04768e34-44d5-4c54-9bf2-b186c64c7101,SKU000377,White,XXXL,Cotton,Men,Summer
aa055880-cb55-4c86-8ffe-6f1866ebfd86,SKU000378,Blue,XS,Polyester,Men,Summer
931f1c37-b3e9-48ee-96e1-183b3450a546,SKU000379,Black,XXXL,Leather,Women,Summer
6610cf0a-f0e2-43e8-918e-e88a96bbdf28,SKU000380,Green,L,Cotton,Women,All Season
88fa012e-0d6e-4c0c-ac0a-78ad6faeacc4,SKU000381,Red,XL,Cotton,Men,All Season
2a4ddbd7-d59c-4cf3-a978-c1507ab68d78,SKU000382,Black,S,Leather,Women,Summer
e439bcba-8dd5-4205-8118-8a30a4a4d6e7,SKU000383,White,S,Cotton,Men,Summer
491ac3ff-384d-4293-b441-632b7cb84929,SKU000384,Green,XL,Cotton,Men,Summer
3fe2e7c9-6ec0-4975-9460-6ffca4055548,SKU000385,White,M,Denim,Men,All Season
81c74068-ecf4-4eba-947f-311064123572,SKU000386,Black,XXL,Denim,Men,All Season
5a8c6394-483f-481b-82d3-7ffb3253df83,SKU000387,Red,XL,Denim,Men,All Season
f3b61b14-e6fa-4213-b646-8bf84218ce50,SKU000388,Red,XXXL,Polyester,Women,Winter
980491aa-b08b-455e-83a8-ae665f16bc51,SKU000389,Red,XL,Leather,Women,All Season
5cfe5333-4bf7-460d-ab56-0834be33e3a2,SKU000390,Red,XXL,Denim,Men,Winter
ac1fb4d3-e080-4b43-b35c-b7fdd7670426,SKU000391,Black,M,Denim,Women,All Season
17791ec6-92e3-4467-b3de-24821cd7702f,SKU000392,Green,XL,Denim,Women,Winter
0c9429d6-f9e5-4f49-9c21-703b9e11028b,SKU000393,Red,S,Polyester,Women,Summer
bfaf857e-ba67-457b-8aea-882b4254b8e4,SKU000394,Blue,S,Cotton,Women,All Season
8ddc7d7d-286f-436a-a5a5-243b0c66a4e4,SKU000395,Green,XS,Leather,Men,All Season
61896ef3-c862-47e2-99e4-6cd8f9cd4c72,SKU000396,Black,XS,Cotton,Women,All Season
38e48db0-c366-49b0-92b5-be83ad93ea48,SKU000397,Blue,XS,Leather,Men,Summer
2a913554-540e-4472-b61f-f6e5c382467b,SKU000398,White,S,Cotton,Women,All Season
625d0da7-31b4-41ba-a943-c453556ba10a,SKU000399,Black,XXXL,Polyester,Women,Summer
8e719903-e313-4c38-9df8-3502aec545a6,SKU000400,Red,S,Cotton,Men,All Season
bcf7e258-b4f1-4a56-8f9b-364a718626ad,SKU000401,White,S,Polyester,Women,Summer
ecd1ef54-f560-422f-85b9-be0ec97dee18,SKU000402,White,M,Leather,Women,All Season
fdfb7342-098c-475d-a31d-5f3d55a4edc9,SKU000403,Black,XXXL,Leather,Women,Summer
e926e006-0abc-4ab7-8f21-b5e9fa94ff5c,SKU000404,Red,XXXL,Denim,Men,All Season
dcad7887-00e6-4a8b-9811-f2df53c5c75d,SKU000405,Blue,XXL,Cotton,Men,Winter
6a29d791-2830-44b2-9ceb-d4276a71bab3,SKU000406,Blue,XXXL,Denim,Women,Winter
90e4b866-94ee-43c1-867b-e974af198c9b,SKU000407,Blue,XXXL,Denim,Women,Winter
81dee8f2-74ea-45b6-ba99-9fd1acce9e26,SKU000408,Blue,XXXL,Leather,Men,Winter
984cd30c-785b-4630-ac62-be49fbc45d6a,SKU000409,Green,XXL,Cotton,Men,All Season
74d5d44e-485d-4987-a26a-40085afd9367,SKU000410,Green,XXL,Leather,Women,Winter
bf995fa4-e256-4f5f-995d-b92c9cf1753f,SKU000411,White,XXXL,Cotton,Women,Summer
5655af04-eed4-43f3-93e0-b633ecae6f34,SKU000412,Black,XS,Cotton,Men,Summer
080bd76a-45be-4443-a7ae-f4b4127a6f3f,SKU000413,Blue,XL,Leather,Men,Winter
fd072ebd-bc1c-40d6-a149-44313974f10e,SKU000414,Red,M,Leather,Men,Summer
a292f325-692f-4e80-a710-8781874c16d1,SKU000415,Black,L,Cotton,Women,Summer
42520255-0c28-4614-a419-484e2bed1d7e,SKU000416,Red,M,Denim,Men,Winter
f433dfe6-db8e-4ffc-8190-78153ac1b38a,SKU000417,White,XXL,Denim,Women,All Season
7e14dcff-dffd-4fcc-8bb5-81637f323a9c,SKU000418,Blue,L,Leather,Men,All Season
93bc2569-3c5e-42b5-892b-8a0292eb0284,SKU000419,Blue,XXL,Polyester,Men,Summer
2682f3c7-7eef-4e23-9f12-4c2bb437208a,SKU000420,White,M,Polyester,Women,Summer
b836dbfc-7895-42f2-bfe8-c8697901cf33,SKU000421,Blue,XS,Polyester,Men,Summer
68f62e6f-5389-4e98-a08c-57c6c7d96354,SKU000422,Black,L,Leather,Men,Winter
e2737408-9233-498c-993f-85958ed60360,SKU000423,Green,XL,Polyester,Men,Winter
a755c9ab-758f-41db-9b47-0b2cb0031900,SKU000424,Black,M,Denim,Women,All Season
128e733a-0156-4934-8575-7a53088b369b,SKU000425,Black,M,Denim,Women,All Season
5121e999-b6c6-48e7-aa60-2e997ee577ae,SKU000426,Black,XXXL,Polyester,Men,Summer
381befa2-88da-4e8d-b2a5-fad70c2de18e,SKU000427,Blue,XL,Leather,Men,Winter
a3b736af-839f-47e4-af39-1e0cae434a92,SKU000428,Black,L,Leather,Women,Summer
a28d8fe5-b0dc-4e71-9427-3ba75780df6b,SKU000429,Black,XL,Cotton,Men,Winter
dc5dd77d-1b46-4db3-adf6-69db0a811228,SKU000430,Green,S,Polyester,Women,Winter
dc6c097f-b424-4c69-abb5-d04c63c0ab21,SKU000431,Black,XXXL,Denim,Women,Winter
753560f3-2606-42e1-9dbe-edff8577a85d,SKU000432,White,XS,Denim,Men,All Season
e9d9c221-49ac-4398-bef9-5aac0d259de4,SKU000433,Red,XXL,Denim,Women,Winter
6d0e5303-4fc0-440f-be66-306b38bf06a9,SKU000434,Black,S,Leather,Men,Summer
09779546-e361-4e87-9f6e-5b3604992b41,SKU000435,Red,XXXL,Denim,Men,All Season
f29c64a6-88b9-4daf-8a56-75e20cb2aa13,SKU000436,Black,L,Leather,Women,Summer
7d828699-d929-46c3-8fed-896a028463c5,SKU000437,Blue,XXXL,Denim,Men,Winter
518f4f33-0c2d-41e8-88e7-df990904cb10,SKU000438,Blue,XXXL,Leather,Men,Summer
574b5ba6-8deb-4abf-9b95-a61a9739cc10,SKU000439,White,L,Polyester,Women,All Season
5f3898ec-a2c2-480f-9fee-1e0747ba4933,SKU000440,White,XL,Cotton,Women,All Season
65afd8ee-d061-41e6-a701-d51b3dc4d0fe,SKU000441,Green,S,Denim,Women,All Season
285c6c6e-9650-4819-ae0c-de629df3ba31,SKU000442,Blue,L,Denim,Women,Summer
1231421b-1436-45ce-b005-8844efeb9946,SKU000443,Green,L,Leather,Men,Summer
3561921a-a061-4869-b571-2ca79d0a25f1,SKU000444,Green,XS,Denim,Women,Summer
9ba120bf-4419-4635-93b8-de00848d9631,SKU000445,Blue,XS,Polyester,Men,All Season
57810018-b766-46d9-b1bd-93a5bb555198,SKU000446,Blue,XXL,Denim,Men,Summer
f66f3a9b-d8c4-4f00-934f-61b720b6c996,SKU000447,Black,XXXL,Polyester,Women,All Season
db7aeda4-7c11-4ec1-814f-b26a4fbacc76,SKU000448,Green,XL,Polyester,Women,All Season
0fc76734-fa08-418d-b6b6-456762cb9bb0,SKU000449,Green,XXXL,Denim,Women,All Season
d230f6c8-f682-4234-81c0-742e145b17ef,SKU000450,Red,S,Cotton,Women,Winter
ddbfd885-48b8-4376-8b5d-b58449198071,SKU000451,Red,XL,Leather,Women,Summer
c1700c1e-4db3-4a5d-8418-be1428902fa6,SKU000452,Green,XXL,Leather,Men,Summer
937e70e8-e97c-4ab4-bae0-da6bbae1d5d2,SKU000453,Black,XS,Denim,Women,Summer
2b1e7f6b-7ef2-4379-b771-6709d946ff30,SKU000454,Green,S,Cotton,Men,Winter
cac7bbc4-b26b-4e5a-bb1a-e9135deeb4e5,SKU000455,Green,XXL,Polyester,Men,Winter
9f210fea-f388-4231-9769-8b89d1aff36f,SKU000456,Blue,L,Cotton,Men,All Season
c54661d2-9790-43c9-b936-8255a88fe6dd,SKU000457,Red,M,Cotton,Women,All Season
b5ba7884-3f53-4b7b-95c8-041084e6e96c,SKU000458,White,XXL,Leather,Women,Winter
0fe163c5-ec2f-469e-8636-b5c23da755ed,SKU000459,Green,XXXL,Cotton,Women,All Season
5b48660c-b193-47c4-82dd-01b60dbcc1fc,SKU000460,Green,M,Cotton,Men,Winter
1e380f86-cb3d-48df-b235-26cd6c3175da,SKU000461,Green,XXL,Polyester,Men,All Season
03c0f0fe-b5ae-44df-a15a-a2a825ea52c7,SKU000462,Blue,M,Leather,Women,Summer
0f5c3c6e-d1de-4462-a012-a19d8433601f,SKU000463,Blue,XXL,Denim,Women,Winter
0434cb9b-05ec-4469-a775-a7469ec8f26e,SKU000464,White,XXL,Cotton,Men,Summer
37531304-e7a4-4753-abb8-48df8b7d76b9,SKU000465,Red,M,Leather,Men,All Season
26413029-d0da-4a08-9928-1abd8d36aeba,SKU000466,White,M,Leather,Men,Summer
8de1222f-9a88-41c6-bacc-0f208fcc3c02,SKU000467,Red,XL,Cotton,Men,Winter
5691c3cc-7f12-40cc-a3f6-2bc060d82bce,SKU000468,White,XL,Denim,Women,Summer
28c46842-b745-431f-901b-ea9d9f011f16,SKU000469,Red,XS,Polyester,Women,Winter
22604509-722e-4b13-af90-5e671b9e4960,SKU000470,Green,L,Leather,Women,Winter
6909bb6a-0246-4bb1-ba30-a63e8b4cc82e,SKU000471,White,XL,Polyester,Men,Summer
11b69f3d-6d3e-4ab8-8a28-fca27f2eb19e,SKU000472,Red,S,Polyester,Men,Summer
4c215ec5-6af9-46d8-a28a-7ec35a7ef432,SKU000473,White,XS,Leather,Women,Winter
f4744a00-6f83-4555-8d35-1244cd9111a7,SKU000474,Red,XXXL,Polyester,Women,Summer
83c9911c-53ad-4d15-a7c3-39626c2ed130,SKU000475,Blue,M,Leather,Women,All Season
1c868d04-2a0a-4d23-b737-aa401ccf64f1,SKU000476,Blue,XXL,Denim,Women,Summer
18f783a5-0b14-494c-8507-d81595f4bdd6,SKU000477,Red,XL,Denim,Men,Winter
ab4a9149-2d26-4ea3-a80e-d0b094624cd9,SKU000478,White,M,Polyester,Women,All Season
f348f6e9-392c-4f57-9205-58d017fa1448,SKU000479,Red,XXXL,Denim,Women,All Season
e2217ba9-b827-4838-b171-296286018632,SKU000480,White,XXL,Leather,Men,Winter
b681dc43-d4a7-4bd6-8648-0def1bbf948d,SKU000481,White,XXL,Cotton,Women,Winter
bf4395e2-8d1b-4d97-a7e5-e0c865e1be41,SKU000482,Red,L,Polyester,Women,Winter
e45a8a91-5725-4698-b4f8-d6fafc85858b,SKU000483,Blue,XL,Denim,Women,Winter
0854a2c8-be8d-4f0a-926e-ac6b98a8573d,SKU000484,White,L,Denim,Women,All Season
ffc15c4f-249b-4147-90b4-ce9fe3253661,SKU000485,Black,XXL,Leather,Women,All Season
52f65835-87c8-4e45-9b44-177c7e6fac1f,SKU000486,White,XXL,Leather,Women,All Season
b5654eca-51b7-4228-b5da-cb829f771f1d,SKU000487,Red,XXXL,Denim,Women,Winter
812f0a6b-f12b-4676-a571-b59cfee10019,SKU000488,Blue,S,Leather,Men,All Season
24c2b60d-967f-4db5-aeab-2ce8e5f8884a,SKU000489,White,L,Denim,Men,All Season
6ae84f49-1e3c-4b83-a02a-cb3087f0ea1b,SKU000490,Black,M,Denim,Women,Winter
827ab610-d2d6-402b-b0f8-7cdd36b8cd98,SKU000491,Green,S,Polyester,Women,Summer
0fcb2e7e-a80e-4cd7-a5ef-9e710127f689,SKU000492,White,XL,Leather,Women,All Season
39b40d8c-03a9-4b30-8474-d69c2962ae61,SKU000493,Red,M,Cotton,Women,Summer
34312426-98c4-4c56-ba71-7915f4898daa,SKU000494,White,S,Polyester,Men,Winter
a576dbe2-e140-4340-ae01-4e259bc38694,SKU000495,Green,XXXL,Polyester,Women,Summer
95cb2b37-84e9-4896-a4db-a65d816c30c5,SKU000496,Black,XS,Polyester,Women,Summer
0e07715b-3384-4dcb-b266-a065ee54f997,SKU000497,White,XS,Denim,Men,All Season
37675faa-d935-479c-aa19-1b23c2fd7374,SKU000498,Blue,XS,Denim,Women,All Season
2b723862-0248-4f2b-b670-61f357a0fc82,SKU000499,White,XL,Denim,Women,Winter
ab4702bc-0257-49a0-8e52-d85c7668b528,SKU000500,White,XS,Polyester,Men,Summer
c8b91a72-e372-4c28-8b94-1562c9dd71fa,SKU000501,Blue,XXL,Leather,Men,All Season
8e40a67d-3a70-4e68-a065-df98ea254be7,SKU000502,Black,XXL,Leather,Men,All Season
a1bd930c-ec05-45fc-b795-40362345f438,SKU000503,Blue,M,Leather,Women,Winter
7f212b86-aae6-4fac-91b5-518975e2ab25,SKU000504,Blue,M,Denim,Men,All Season
13fa6832-e3c7-4088-a4f5-f74dcb499ce7,SKU000505,Blue,L,Denim,Men,All Season
a989ffcd-a27d-4595-bdac-d5177b4525f5,SKU000506,Green,M,Denim,Men,All Season
cbfdfa1d-88cf-4b7c-b253-d936f447527c,SKU000507,Red,XXXL,Denim,Women,Summer
82683ed9-c61e-4a0b-892f-a0c23e150a58,SKU000508,White,M,Cotton,Men,All Season
e870c727-fdcb-4a38-9a68-c266ed9a18c2,SKU000509,Red,XXXL,Cotton,Men,Winter
56481f71-1246-4624-9518-a7bcead166bf,SKU000510,Black,XXL,Polyester,Men,Summer
2e3884c4-ebd8-4b76-993f-4aabcfe881ed,SKU000511,Blue,XXXL,Leather,Women,Summer
cb1e3a57-2121-4e47-8437-6afda901b5c3,SKU000512,Black,S,Leather,Women,Winter
f931141e-3795-4c5a-8f2b-e536267dbb05,SKU000513,White,XXXL,Leather,Women,Summer
0ad321c6-c8b9-47bc-bd95-988a04677598,SKU000514,Black,XL,Polyester,Men,All Season
70db0d9f-8124-4c2c-881d-93f6f65be53b,SKU000515,Black,XXXL,Denim,Men,Summer
98eb3b3a-bc0e-4454-89c2-0f023de894c7,SKU000516,White,S,Polyester,Women,Summer
1cae0b0b-a8fc-44ba-98dd-79aa9d2b3bd2,SKU000517,Black,XXL,Polyester,Men,Summer
b5de1909-01e1-4219-a8c9-7f4bef9ede51,SKU000518,Red,XXL,Leather,Women,Winter
1ce1f771-b592-4976-8947-17785162811b,SKU000519,White,S,Cotton,Women,All Season
34926b12-1f3c-4c26-96c9-af9e9692738b,SKU000520,Blue,XS,Polyester,Men,All Season
fa3ba6e0-0574-40f8-8917-5081acdc59a1,SKU000521,Black,L,Denim,Men,Summer
4302dca7-c88e-4c74-be84-be7687494d3c,SKU000522,Green,L,Polyester,Men,All Season
e18d5cbd-1dfa-4a96-9de4-c3541f941364,SKU000523,Green,XXXL,Denim,Women,Summer
c2dae9b8-cf75-4b0b-8f3a-1df2b0a3d77e,SKU000524,Red,M,Cotton,Women,Winter
3d7be035-6bd8-4770-b5da-861a2d66928a,SKU000525,White,XXL,Cotton,Women,Winter
36d62d33-5f10-4741-b0dc-ecda799c45e8,SKU000526,Red,XS,Denim,Men,All Season
832d90a0-705b-44c9-81b2-a81193073f3e,SKU000527,White,L,Leather,Men,Summer
c9a96471-ee79-406d-b59b-6fb19ef2a6bb,SKU000528,Green,S,Cotton,Men,All Season
2ef73eaa-e6f4-483c-b8ac-d4762632eab4,SKU000529,Black,L,Cotton,Men,All Season
cb51a725-9c16-4f65-aa33-be523ce7daba,SKU000530,Green,XS,Cotton,Men,Winter
90cdaf6b-0b7c-4dba-8b2d-08fdf7b45d51,SKU000531,White,M,Leather,Men,Winter
7d7c4ace-1d49-40ee-a376-a14e455fda6f,SKU000532,Blue,XS,Cotton,Women,All Season
7060dd98-5e04-46b7-9b4c-8f5f057efdb3,SKU000533,White,M,Cotton,Men,All Season
3614dfaa-9d73-4b5f-b5d0-6f6782c16a2e,SKU000534,Black,L,Polyester,Men,Summer
71c77aa0-32ce-46dc-9936-2fd5d1941547,SKU000535,Blue,L,Denim,Men,Winter
a21b4269-d2c2-4c5b-88f5-b333c4b7c308,SKU000536,Red,S,Polyester,Women,Summer
c01caf43-1c1e-456a-8c15-8fa2d6a4c270,SKU000537,Black,XXL,Cotton,Men,All Season
7e89accd-3d2a-4674-b2db-00141bc2a430,SKU000538,White,XL,Denim,Men,Winter
8f8dea60-f243-4eee-ba20-543ac127c38b,SKU000539,Blue,XS,Polyester,Men,Summer
2cc1b164-311a-49b9-9443-db475b62bd1f,SKU000540,White,XS,Denim,Women,All Season
fdfbad24-f0c6-4000-8162-bd10ccad0208,SKU000541,Blue,L,Polyester,Men,Summer
1c0d5057-6bc5-4b11-9812-d662a3e8194b,SKU000542,Red,XS,Leather,Women,All Season
20f5d992-8044-492a-9d45-7a3836cffa9c,SKU000543,White,XS,Leather,Men,Summer
5d4fb461-9cd9-417a-b5b1-16fe84a01990,SKU000544,Green,XXL,Denim,Women,Winter
0c3ab58a-2a46-406a-b563-c2d012062a38,SKU000545,Blue,XL,Polyester,Women,Winter
a5dddd4d-131f-4fc8-80e3-ce073b803d89,SKU000546,Red,L,Polyester,Women,Summer
7ed583a1-49b2-4713-97c5-42b040018410,SKU000547,White,M,Denim,Women,Winter
16d37fee-e57a-4d2a-ad4e-656287b68dfb,SKU000548,Green,L,Leather,Men,All Season
d6ee7341-d947-4dd8-b50a-6792f31c5455,SKU000549,Blue,XXXL,Polyester,Men,Winter
f522d152-14d1-4090-8a8a-b5a7ca626e0b,SKU000550,Green,L,Polyester,Men,Summer
f7aa903b-7b67-4731-8705-6e3593e99a51,SKU000551,Green,L,Polyester,Women,All Season
83e29ff5-2157-441c-977f-d771947a8f83,SKU000552,Blue,XS,Polyester,Women,All Season
