product_id,sku_id,product_name,brand_id,category_id,description,launch_date,status
P000216,SKU000216,Laptop 725,BR00334,CAT002,Military good perhaps. Player pull other discussion summer serve.,2026-07-19,ACTIVE
P000217,SKU000217,Headphones 160,BR00472,CAT002,Campaign social science land single commercial major. White rest area hope image.,2023-12-01,ACTIVE
P000218,SKU000218,Jacket 629,BR00211,CAT001,Tend purpose next according leg. Avoid rise PM standard. Call safe here number represent keep.,2026-06-27,ACTIVE
P000219,SKU000219,Jacket 687,BR00753,CAT005,Option visit though involve. Everybody front need certainly significant affect line.,2026-08-04,ACTIVE
P000220,SKU000220,Laptop 936,BR00008,CAT003,House table scientist edge how still threat. Week view green say drop building.,2024-04-12,ACTIVE
P000221,SKU000221,Backpack 205,BR00057,CAT002,Rise paper table oil that risk. Reason know turn yes.,2026-05-07,ACTIVE
P000222,SKU000222,Laptop 697,BR00313,CAT003,Town itself air cup rest. Plan follow inside plan only fund professor room.,2026-03-12,ACTIVE
P000223,SKU000223,Jacket 443,BR00275,CAT003,Skill cause first plan care rate issue. Between indeed without western. Read a finally.,2026-03-07,ACTIVE
P000224,SKU000224,T-Shirt 930,BR00212,CAT004,Put senior six year final arrive center. Own offer vote. Type onto imagine than.,2023-09-29,ACTIVE
P000225,SKU000225,Saree 636,BR00557,CAT004,My attack run down recognize democratic amount.,2026-05-29,ACTIVE
P000226,SKU000226,Saree 403,BR00936,CAT004,System art heart first around shake half. Almost thing both man market suggest lot.,2023-10-10,ACTIVE
P000227,SKU000227,Jacket 267,BR00952,CAT003,Prepare space choose fall. Never product image. Brother tough sister building explain.,2024-08-21,ACTIVE
P000228,SKU000228,Backpack 163,BR00273,CAT004,Work against company assume star employee skin. Fight upon out argue side author particular.,2023-10-01,ACTIVE
P000229,SKU000229,Laptop 407,BR00975,CAT005,Bed focus TV stage.,2024-05-12,ACTIVE
P000230,SKU000230,Backpack 527,BR00095,CAT004,Industry situation today usually. Answer own choose when try.,2025-11-26,ACTIVE
P000231,SKU000231,Headphones 874,BR00137,CAT001,"Mr finally different.
Manager north popular production during. Bar free pattern magazine.",2024-09-16,ACTIVE
P000232,SKU000232,Saree 307,BR00709,CAT005,Report look shoulder outside newspaper. Pull article own plan cover peace oil.,2023-12-23,ACTIVE
P000233,SKU000233,Watch 330,BR00151,CAT001,Scientist war manage expect war weight hand. Imagine positive walk wall few begin store.,2026-04-15,ACTIVE
P000234,SKU000234,Jeans 105,BR00022,CAT004,Work police movement month compare those.,2023-12-11,ACTIVE
P000235,SKU000235,T-Shirt 13,BR00073,CAT001,Exactly season their even here expect. Stay base star others time direction method.,2026-07-15,ACTIVE
P000236,SKU000236,Jacket 109,BR00711,CAT002,Which safe fish represent step go. High ground president strategy. City my property need specific.,2024-12-03,ACTIVE
P000237,SKU000237,Jacket 173,BR00392,CAT004,Simple agree read because consider identify. Through consumer dream color trouble condition.,2024-03-25,ACTIVE
P000238,SKU000238,Headphones 913,BR00333,CAT001,Despite I address ahead charge group concern. Hair past of pay guy.,2025-04-04,ACTIVE
P000239,SKU000239,Jacket 232,BR00831,CAT003,Money drug paper far memory. Rock TV court pass especially science.,2025-10-04,ACTIVE
P000240,SKU000240,Backpack 801,BR00716,CAT004,Down reach you. Performance bill stand find me history travel. Policy image party.,2026-07-30,ACTIVE
P000241,SKU000241,Watch 194,BR00507,CAT003,Section teach eat ago summer. Hospital big office hotel attention western.,2026-01-26,ACTIVE
P000242,SKU000242,Sneakers 529,BR00938,CAT005,Matter end case eat parent pull pretty Mr. Same watch world staff and without best.,2026-01-06,ACTIVE
P000243,SKU000243,Watch 435,BR00501,CAT005,Activity phone trial think. Staff yard civil response success.,2026-01-25,ACTIVE
P000244,SKU000244,Backpack 260,BR00000,CAT002,Reality PM result play. Commercial people senior blood myself. Whole wide pay debate season.,2025-12-09,ACTIVE
P000245,SKU000245,Jeans 670,BR00917,CAT001,Security whether mention. Control you in upon region week direction.,2025-03-09,ACTIVE
P000246,SKU000246,Headphones 455,BR00763,CAT004,Claim person coach indeed buy what store. Military fact population road easy ago.,2026-03-30,ACTIVE
P000247,SKU000247,Jeans 459,BR00433,CAT003,Wear see agent my on line. Still night room wind behind system.,2026-04-03,ACTIVE
P000248,SKU000248,Laptop 142,BR00637,CAT002,Catch we sure account pick. Security east debate tend member attack.,2026-05-30,ACTIVE
P000249,SKU000249,T-Shirt 249,BR00780,CAT001,Surface assume industry end thought military.,2025-10-27,ACTIVE
P000250,SKU000250,Jacket 214,BR00303,CAT002,Should purpose actually end difference give. Her dark article attention thank who.,2025-12-27,ACTIVE
P000251,SKU000251,Laptop 675,BR00217,CAT004,Our each spring Mrs court natural sort feeling. Near picture floor amount. Hope bag life life.,2024-07-12,ACTIVE
P000252,SKU000252,Jacket 904,BR00526,CAT001,Sport model would indeed Congress dinner somebody sometimes. Drop key attack forget sell herself.,2025-05-24,ACTIVE
P000253,SKU000253,Jacket 51,BR00624,CAT001,Measure better share use.,2025-09-04,ACTIVE
P000254,SKU000254,Saree 199,BR00843,CAT002,Bed themselves or kitchen. Rest view last step best western consider.,2026-07-26,ACTIVE
P000255,SKU000255,Backpack 562,BR00727,CAT005,"Baby contain foot. Night ready speech painting.
Hotel surface standard. Direction day chair can.",2024-07-17,ACTIVE
P000256,SKU000256,Jeans 952,BR00189,CAT003,Carry style information career. Control behavior month year finally. Foot what have reduce old.,2025-03-07,ACTIVE
P000257,SKU000257,Saree 437,BR00961,CAT005,Whom beat reveal low support art morning he.,2025-03-29,ACTIVE
P000258,SKU000258,Saree 615,BR00025,CAT001,Republican culture time certainly. Maybe watch near soldier way. Before still beat store consumer.,2023-12-19,ACTIVE
P000259,SKU000259,Laptop 431,BR00471,CAT005,Real there concern sense suffer record production. Financial once majority large network.,2025-03-27,ACTIVE
P000260,SKU000260,Saree 929,BR00636,CAT004,Direction company sure use rate fill trade. End culture piece official color wall.,2024-03-04,ACTIVE
P000261,SKU000261,Jeans 231,BR00078,CAT004,Deal least hope long pretty suddenly. Successful approach message certainly call positive.,2024-06-27,ACTIVE
P000262,SKU000262,Watch 253,BR00047,CAT002,Language them nation dinner stuff. Finally despite bit three at. None item some work fight.,2024-02-20,ACTIVE
P000263,SKU000263,Headphones 352,BR00150,CAT004,Address test marriage where result. Operation political hand present.,2026-05-20,ACTIVE
P000264,SKU000264,Jeans 963,BR00322,CAT005,Customer woman more difficult work.,2025-03-11,ACTIVE
P000265,SKU000265,Watch 830,BR00203,CAT003,Particularly space study force walk. List seek fill involve successful imagine art.,2026-09-07,ACTIVE
P000266,SKU000266,Jeans 166,BR00850,CAT004,"Benefit message room television. Claim paper serve strategy establish.
Upon second cultural.",2025-05-25,ACTIVE
P000267,SKU000267,Sneakers 668,BR00001,CAT005,Enter me reach role. Record foot spend various.,2024-10-08,ACTIVE
P000268,SKU000268,T-Shirt 266,BR00656,CAT003,Security rate type land attack personal. Specific rate recent must goal.,2025-08-03,ACTIVE
P000269,SKU000269,Saree 487,BR00402,CAT003,Low create source fall word itself. Though after language study. Right structure civil new.,2026-03-26,ACTIVE
P000270,SKU000270,T-Shirt 312,BR00602,CAT003,Candidate two heavy likely although impact college property.,2025-12-11,ACTIVE
P000271,SKU000271,Backpack 36,BR00274,CAT001,Office four draw go. Quality do within seven despite in meet.,2025-09-25,ACTIVE
P000272,SKU000272,T-Shirt 805,BR00006,CAT001,His away indeed blood. Oil past find.,2026-01-09,ACTIVE
P000273,SKU000273,T-Shirt 664,BR00944,CAT005,Finally sit traditional pass pick program. Grow south city.,2025-10-18,ACTIVE
P000274,SKU000274,Headphones 966,BR00259,CAT003,Action large another. Small like class black produce follow.,2024-08-04,ACTIVE
P000275,SKU000275,Sneakers 581,BR00289,CAT005,Like professor organization. Court TV early agent allow soon common. Light record wife before.,2025-10-20,ACTIVE
P000276,SKU000276,T-Shirt 618,BR00577,CAT003,Executive try improve food among. Across into realize protect. Across feeling thank step issue.,2025-10-19,ACTIVE
P000277,SKU000277,Headphones 942,BR00085,CAT003,Must many popular attack. Space address probably return first.,2024-09-22,ACTIVE
P000278,SKU000278,T-Shirt 225,BR00408,CAT002,During wait couple mission throughout cold remain audience. Discussion natural side truth step in.,2024-07-02,ACTIVE
P000279,SKU000279,Backpack 939,BR00857,CAT004,Pm could nice say three.,2025-09-21,ACTIVE
P000280,SKU000280,Saree 972,BR00447,CAT004,Finish edge Republican water speech. Color ever day security.,2026-08-25,ACTIVE
P000281,SKU000281,T-Shirt 101,BR00890,CAT005,Item term only green form approach economy. Major section finish enough various enough.,2025-07-19,ACTIVE
P000282,SKU000282,Saree 831,BR00329,CAT002,You pretty determine industry nothing year. Painting week cause total perform fire level.,2023-11-02,ACTIVE
P000283,SKU000283,Jeans 309,BR00897,CAT004,About hard by. Enter military wide green environment institution maintain. When company baby.,2024-08-01,ACTIVE
P000284,SKU000284,Sneakers 195,BR00880,CAT001,Begin center hand marriage safe. Energy operation PM reality.,2025-04-19,ACTIVE
P000285,SKU000285,T-Shirt 242,BR00181,CAT004,Stand door eat article tell finally. Until sport draw want of.,2023-11-24,ACTIVE
P000286,SKU000286,Headphones 167,BR00563,CAT002,Voice past still deal item foot. Attack letter take nature.,2026-02-27,ACTIVE
P000287,SKU000287,Saree 417,BR00469,CAT001,Act enough increase. Either the year little difference time. Matter last buy each politics news.,2023-11-29,ACTIVE
P000288,SKU000288,Saree 425,BR00487,CAT005,Left play eat us project smile. Buy character eat environmental road.,2026-07-03,ACTIVE
P000289,SKU000289,Headphones 125,BR00401,CAT002,Experience director not around color himself mind action. Difference sea unit near.,2024-08-19,ACTIVE
P000290,SKU000290,Watch 261,BR00766,CAT001,"Official network get. Lead structure account drug.
Work fly camera. Marriage hold general.",2025-09-18,ACTIVE
P000291,SKU000291,Sneakers 899,BR00620,CAT001,Trade including certain tonight. Authority manage course among scientist address reveal doctor.,2024-01-15,ACTIVE
P000292,SKU000292,Sneakers 1,BR00906,CAT005,Room fill agency sure southern. Various threat school certain. Walk others property image no.,2024-12-20,ACTIVE
P000293,SKU000293,Sneakers 539,BR00632,CAT005,Crime bring book itself. Bar Republican better writer today much.,2025-01-10,ACTIVE
P000294,SKU000294,Saree 128,BR00831,CAT004,Letter sign address up. See discover technology.,2024-03-21,ACTIVE
P000295,SKU000295,T-Shirt 968,BR00450,CAT003,Risk without task kid town seven little. Under threat hit consumer.,2024-01-19,ACTIVE
P000296,SKU000296,T-Shirt 312,BR00137,CAT003,Father range opportunity offer visit. Meet care view answer interest expert news character.,2026-04-10,ACTIVE
P000297,SKU000297,Jacket 390,BR00280,CAT001,Open our real general new college. Any police movie hard talk.,2024-12-09,ACTIVE
P000298,SKU000298,Backpack 120,BR00898,CAT002,Item crime response offer hold entire. For allow reduce them near success place.,2025-01-10,ACTIVE
P000299,SKU000299,Sneakers 596,BR00166,CAT005,Personal herself about. Article administration debate rich.,2026-06-16,ACTIVE
P000300,SKU000300,Watch 832,BR00278,CAT004,Ten night computer finally especially. Prepare prove art various TV.,2025-04-18,ACTIVE
P000301,SKU000301,T-Shirt 934,BR00943,CAT002,Talk world kitchen provide next. Decide view bag lay.,2024-04-24,ACTIVE
P000302,SKU000302,Jacket 114,BR00708,CAT002,Federal crime event mother commercial fact live. Ball scientist check campaign wait system.,2024-07-19,ACTIVE
P000303,SKU000303,T-Shirt 376,BR00639,CAT004,Such contain study go. Onto card capital hit yet smile.,2026-06-20,ACTIVE
P000304,SKU000304,Headphones 110,BR00102,CAT001,Lay guy word young piece instead just. Idea plant walk choose.,2025-06-23,ACTIVE
P000305,SKU000305,T-Shirt 686,BR00491,CAT001,Money enter forward participant name member executive. Style hand kid call.,2026-09-17,ACTIVE
P000306,SKU000306,Headphones 649,BR00547,CAT002,A imagine tend well contain house. White soon toward lay. Onto medical word.,2026-05-31,ACTIVE
P000307,SKU000307,Jacket 471,BR00683,CAT003,Fight culture north million pay. Organization four even.,2026-06-13,ACTIVE
P000308,SKU000308,Jacket 862,BR00420,CAT001,Imagine white join find before catch. Morning five activity apply director pick.,2025-04-21,ACTIVE
P000309,SKU000309,Jeans 950,BR00338,CAT005,Area agree low art. Recently serve anyone manager standard.,2025-09-17,ACTIVE
P000310,SKU000310,Sneakers 641,BR00925,CAT005,Way either grow mouth day according. Travel still project record operation.,2024-09-15,ACTIVE
P000311,SKU000311,Backpack 275,BR00797,CAT004,System manager office. Situation management poor. Industry station sure.,2026-02-28,ACTIVE
P000312,SKU000312,Laptop 753,BR00114,CAT003,Mrs score author him voice one sometimes three. Real indicate radio data skill.,2026-08-29,ACTIVE
P000313,SKU000313,Watch 953,BR00424,CAT001,Development our old someone drop. Responsibility leg company.,2024-11-07,ACTIVE
P000314,SKU000314,T-Shirt 414,BR00249,CAT002,Eye popular door happy military station couple prevent. I technology later sister him word.,2025-02-20,ACTIVE
P000315,SKU000315,Laptop 848,BR00220,CAT003,Scientist full mean responsibility resource international. Audience dinner light.,2026-07-26,ACTIVE
P000316,SKU000316,Jacket 605,BR00942,CAT003,"Care right ability next century point. She rest long guy.
Quite management watch ask fund.",2024-05-10,ACTIVE
P000317,SKU000317,Watch 786,BR00270,CAT005,Indeed sign watch technology apply heavy his. Image improve before always threat.,2025-10-03,ACTIVE
P000318,SKU000318,Watch 614,BR00931,CAT003,Enjoy drop senior improve bed behavior. Plant take ok scene yes company.,2026-09-10,ACTIVE
P000319,SKU000319,T-Shirt 657,BR00804,CAT005,Alone fine stuff level. Water more clear gas likely local.,2025-12-30,ACTIVE
P000320,SKU000320,T-Shirt 239,BR00825,CAT005,Fire close oil. Play write hit.,2024-12-15,ACTIVE
P000321,SKU000321,Sneakers 205,BR00513,CAT003,Size decision nation. Help actually return they develop continue consider capital.,2025-04-15,ACTIVE
P000322,SKU000322,T-Shirt 622,BR00660,CAT003,Focus why product myself position could. Worker nation it suggest bring majority per.,2024-04-07,ACTIVE
P000323,SKU000323,Saree 38,BR00032,CAT002,Magazine address cut usually cost great necessary. Happy response choose. Painting myself change.,2025-07-31,ACTIVE
P000324,SKU000324,Laptop 867,BR00193,CAT001,Little majority race travel. Fear involve little senior produce large no. Within deal glass.,2024-08-28,ACTIVE
P000325,SKU000325,Jeans 500,BR00994,CAT001,Hear chance little sure hard. Deal must require very defense. Already nearly use art control.,2024-08-03,ACTIVE
P000326,SKU000326,Backpack 662,BR00198,CAT005,Could once where home site speak. Break information even home cold such.,2025-03-28,ACTIVE
P000327,SKU000327,Jeans 61,BR00668,CAT002,Process address language decision close. Describe base his.,2024-12-22,ACTIVE
P000328,SKU000328,T-Shirt 672,BR00630,CAT003,Address suggest claim similar. Affect season policy air executive avoid head.,2025-05-18,ACTIVE
P000329,SKU000329,Laptop 160,BR00869,CAT001,Opportunity tough knowledge try consider itself model money. Black final start phone student like.,2026-08-28,ACTIVE
P000330,SKU000330,Backpack 182,BR00258,CAT003,"Growth later room paper top. Realize out choice beyond.
Activity window fund need race agree.",2026-07-05,ACTIVE
